row,s,dis,displayName,jerseyNumber
68233,0.1,0.01,Matt Darr,8
68234,0.08,0.01,Matt Darr,8
68235,0.04,0,Matt Darr,8
68236,0.01,0,Matt Darr,8
68237,0,0,Matt Darr,8
68238,0.02,0,Matt Darr,8
68239,0.03,0,Matt Darr,8
68240,0,0,Mike Hull,45
68241,0,0,Mike Hull,45
68242,0,0,Mike Hull,45
68243,0,0,Mike Hull,45
68244,0,0,Mike Hull,45
68245,0,0,Mike Hull,45
68246,0,0,Mike Hull,45
68247,0,0,Mike Hull,45
68248,0,0,Mike Hull,45
68249,0,0,Mike Hull,45
68250,0,0.01,Mike Hull,45
68251,0,0.01,Mike Hull,45
68252,0.03,0.01,Mike Hull,45
68253,0.28,0.03,Mike Hull,45
68254,0.62,0.05,Mike Hull,45
68255,1.01,0.08,Mike Hull,45
68256,1.45,0.13,Mike Hull,45
68257,1.89,0.17,Mike Hull,45
68258,2.28,0.21,Mike Hull,45
68259,2.64,0.25,Mike Hull,45
68260,2.94,0.28,Mike Hull,45
68261,3.03,0.29,Mike Hull,45
68262,3.08,0.3,Mike Hull,45
68263,2.98,0.29,Mike Hull,45
68264,2.91,0.29,Mike Hull,45
68265,2.82,0.29,Mike Hull,45
68266,2.61,0.26,Mike Hull,45
68267,2.34,0.23,Mike Hull,45
68268,2.02,0.21,Mike Hull,45
68269,1.71,0.18,Mike Hull,45
68270,1.38,0.15,Mike Hull,45
68271,1.01,0.11,Mike Hull,45
68272,0.62,0.08,Mike Hull,45
68273,0.31,0.04,Mike Hull,45
68274,0.05,0.02,Mike Hull,45
68275,0.1,0,Mike Hull,45
68276,0.12,0,Mike Hull,45
68277,0.18,0.01,Mike Hull,45
68278,0.23,0.02,Mike Hull,45
68279,0.24,0.02,Mike Hull,45
68280,0.17,0.01,Mike Hull,45
68281,0.22,0.02,Mike Hull,45
68282,0.31,0.03,Mike Hull,45
68283,0.4,0.04,Mike Hull,45
68284,0.55,0.06,Mike Hull,45
68285,0.64,0.06,Mike Hull,45
68286,0.75,0.07,Mike Hull,45
68287,0.83,0.08,Mike Hull,45
68288,0.89,0.09,Mike Hull,45
68289,0.93,0.09,Mike Hull,45
68290,0.99,0.1,Mike Hull,45
68291,1.03,0.1,Mike Hull,45
68292,1.07,0.11,Mike Hull,45
68293,1.1,0.11,Mike Hull,45
68294,1.12,0.11,Mike Hull,45
68295,1.15,0.11,Mike Hull,45
68296,1.19,0.12,Mike Hull,45
68297,1.24,0.12,Mike Hull,45
68298,1.3,0.13,Mike Hull,45
68299,1.33,0.13,Mike Hull,45
68300,1.38,0.14,Mike Hull,45
68301,1.58,0.16,Mike Hull,45
68302,1.58,0.15,Mike Hull,45
68303,1.6,0.16,Mike Hull,45
68304,1.59,0.16,Mike Hull,45
68305,1.57,0.16,Mike Hull,45
68306,1.54,0.16,Mike Hull,45
68307,1.56,0.16,Mike Hull,45
68308,1.58,0.16,Mike Hull,45
68309,1.58,0.16,Mike Hull,45
68310,1.63,0.17,Mike Hull,45
68311,0,0,Reid Ferguson,69
68312,0,0,Reid Ferguson,69
68313,0,0,Reid Ferguson,69
68314,0,0,Reid Ferguson,69
68315,0,0,Reid Ferguson,69
68316,0,0,Reid Ferguson,69
68317,0,0,Reid Ferguson,69
68318,0,0,Reid Ferguson,69
68319,0,0,Reid Ferguson,69
68320,0,0,Reid Ferguson,69
68321,0.02,0,Reid Ferguson,69
68322,0.06,0.01,Reid Ferguson,69
68323,0.1,0.02,Reid Ferguson,69
68324,0.13,0.02,Reid Ferguson,69
68325,0.15,0.02,Reid Ferguson,69
68326,0.16,0.02,Reid Ferguson,69
68327,0.15,0.02,Reid Ferguson,69
68328,0.13,0.02,Reid Ferguson,69
68329,0.14,0.02,Reid Ferguson,69
68330,0.16,0.02,Reid Ferguson,69
68331,0.3,0.09,Reid Ferguson,69
68332,0.43,0.08,Reid Ferguson,69
68333,0.64,0.09,Reid Ferguson,69
68334,0.81,0.12,Reid Ferguson,69
68335,1.2,0.25,Reid Ferguson,69
68336,1.43,0.19,Reid Ferguson,69
68337,1.54,0.18,Reid Ferguson,69
68338,1.48,0.17,Reid Ferguson,69
68339,1.4,0.13,Reid Ferguson,69
68340,1.26,0.1,Reid Ferguson,69
68341,1.05,0.07,Reid Ferguson,69
68342,0.86,0.05,Reid Ferguson,69
68343,0.68,0.03,Reid Ferguson,69
68344,0.53,0.02,Reid Ferguson,69
68345,0.38,0.01,Reid Ferguson,69
68346,0.29,0.01,Reid Ferguson,69
68347,0.25,0.02,Reid Ferguson,69
68348,0.2,0.01,Reid Ferguson,69
68349,0.17,0.01,Reid Ferguson,69
68350,0.18,0.02,Reid Ferguson,69
68351,0.16,0.01,Reid Ferguson,69
68352,0.14,0.01,Reid Ferguson,69
68353,0.09,0,Reid Ferguson,69
68354,0.06,0.01,Reid Ferguson,69
68355,0.02,0.01,Reid Ferguson,69
68356,0.05,0.02,Reid Ferguson,69
68357,0.07,0.01,Reid Ferguson,69
68358,0.11,0.02,Reid Ferguson,69
68359,0.14,0.02,Reid Ferguson,69
68360,0.18,0.03,Reid Ferguson,69
68361,0.21,0.03,Reid Ferguson,69
68362,0.25,0.03,Reid Ferguson,69
68363,0.3,0.04,Reid Ferguson,69
68364,0.3,0.03,Reid Ferguson,69
68365,0.3,0.03,Reid Ferguson,69
68366,0.29,0.03,Reid Ferguson,69
68367,0.31,0.04,Reid Ferguson,69
68368,0.34,0.04,Reid Ferguson,69
68369,0.32,0.03,Reid Ferguson,69
68370,0.32,0.03,Reid Ferguson,69
68371,0.32,0.03,Reid Ferguson,69
68372,0.3,0.03,Reid Ferguson,69
68373,0.3,0.03,Reid Ferguson,69
68374,0.29,0.03,Reid Ferguson,69
68375,0.28,0.03,Reid Ferguson,69
68376,0.29,0.03,Reid Ferguson,69
68377,0.29,0.03,Reid Ferguson,69
68378,0.25,0.02,Reid Ferguson,69
68379,0.31,0.05,Reid Ferguson,69
68380,0.28,0.02,Reid Ferguson,69
68381,0.24,0.02,Reid Ferguson,69
68382,0.01,0,Charles Harris,90
68383,0.01,0,Charles Harris,90
68384,0.01,0.01,Charles Harris,90
68385,0.01,0.01,Charles Harris,90
68386,0.01,0.02,Charles Harris,90
68387,0.01,0.01,Charles Harris,90
68388,0.01,0.01,Charles Harris,90
68389,0,0,Charles Harris,90
68390,0,0,Charles Harris,90
68391,0,0,Charles Harris,90
68392,0,0,Charles Harris,90
68393,0.01,0.01,Charles Harris,90
68394,0.07,0.02,Charles Harris,90
68395,0.24,0.05,Charles Harris,90
68396,0.48,0.09,Charles Harris,90
68397,0.74,0.13,Charles Harris,90
68398,1.05,0.17,Charles Harris,90
68399,1.39,0.23,Charles Harris,90
68400,1.73,0.22,Charles Harris,90
68401,2.11,0.3,Charles Harris,90
68402,2.41,0.3,Charles Harris,90
68403,2.7,0.33,Charles Harris,90
68404,2.97,0.36,Charles Harris,90
68405,3.22,0.37,Charles Harris,90
68406,3.43,0.39,Charles Harris,90
68407,3.59,0.39,Charles Harris,90
68408,3.75,0.41,Charles Harris,90
68409,3.83,0.4,Charles Harris,90
68410,3.88,0.4,Charles Harris,90
68411,3.79,0.37,Charles Harris,90
68412,3.64,0.34,Charles Harris,90
68413,3.42,0.3,Charles Harris,90
68414,3.14,0.26,Charles Harris,90
68415,2.79,0.22,Charles Harris,90
68416,2.44,0.17,Charles Harris,90
68417,2.03,0.13,Charles Harris,90
68418,1.59,0.07,Charles Harris,90
68419,1.21,0.05,Charles Harris,90
68420,0.93,0.04,Charles Harris,90
68421,0.66,0.02,Charles Harris,90
68422,0.52,0.03,Charles Harris,90
68423,0.42,0.03,Charles Harris,90
68424,0.44,0.05,Charles Harris,90
68425,0.41,0.04,Charles Harris,90
68426,0.32,0.02,Charles Harris,90
68427,0.3,0.02,Charles Harris,90
68428,0.25,0.02,Charles Harris,90
68429,0.22,0.02,Charles Harris,90
68430,0.14,0.01,Charles Harris,90
68431,0.06,0.02,Charles Harris,90
68432,0.09,0.02,Charles Harris,90
68433,0.18,0.04,Charles Harris,90
68434,0.25,0.04,Charles Harris,90
68435,0.31,0.04,Charles Harris,90
68436,0.36,0.05,Charles Harris,90
68437,0.41,0.05,Charles Harris,90
68438,0.46,0.06,Charles Harris,90
68439,0.49,0.05,Charles Harris,90
68440,0.49,0.05,Charles Harris,90
68441,0.45,0.04,Charles Harris,90
68442,0.43,0.04,Charles Harris,90
68443,0.43,0.05,Charles Harris,90
68444,0.39,0.05,Charles Harris,90
68445,0.41,0.06,Charles Harris,90
68446,0.46,0.06,Charles Harris,90
68447,0.51,0.07,Charles Harris,90
68448,0.52,0.06,Charles Harris,90
68449,0.52,0.05,Charles Harris,90
68450,0.53,0.05,Charles Harris,90
68451,0.54,0.06,Charles Harris,90
68452,0.5,0.04,Charles Harris,90
68453,0,0,Dion Dawkins,73
68454,0,0,Dion Dawkins,73
68455,0,0,Dion Dawkins,73
68456,0,0.01,Dion Dawkins,73
68457,0,0,Dion Dawkins,73
68458,0,0,Dion Dawkins,73
68459,0,0,Dion Dawkins,73
68460,0,0,Dion Dawkins,73
68461,0,0,Dion Dawkins,73
68462,0,0,Dion Dawkins,73
68463,0,0,Dion Dawkins,73
68464,0.02,0.01,Dion Dawkins,73
68465,0.05,0.01,Dion Dawkins,73
68466,0.11,0.02,Dion Dawkins,73
68467,0.17,0.03,Dion Dawkins,73
68468,0.17,0.02,Dion Dawkins,73
68469,0.18,0.02,Dion Dawkins,73
68470,0.2,0.03,Dion Dawkins,73
68471,0.19,0.04,Dion Dawkins,73
68472,0.25,0.06,Dion Dawkins,73
68473,0.28,0.05,Dion Dawkins,73
68474,0.37,0.06,Dion Dawkins,73
68475,0.49,0.08,Dion Dawkins,73
68476,0.59,0.09,Dion Dawkins,73
68477,0.67,0.09,Dion Dawkins,73
68478,0.61,0.07,Dion Dawkins,73
68479,0.69,0.07,Dion Dawkins,73
68480,0.57,0.04,Dion Dawkins,73
68481,0.42,0.02,Dion Dawkins,73
68482,0.29,0.02,Dion Dawkins,73
68483,0.19,0.02,Dion Dawkins,73
68484,0.15,0.02,Dion Dawkins,73
68485,0.19,0.03,Dion Dawkins,73
68486,0.19,0.03,Dion Dawkins,73
68487,0.16,0.02,Dion Dawkins,73
68488,0.17,0.02,Dion Dawkins,73
68489,0.16,0.02,Dion Dawkins,73
68490,0.18,0.02,Dion Dawkins,73
68491,0.23,0.03,Dion Dawkins,73
68492,0.27,0.03,Dion Dawkins,73
68493,0.3,0.04,Dion Dawkins,73
68494,0.32,0.04,Dion Dawkins,73
68495,0.34,0.04,Dion Dawkins,73
68496,0.37,0.04,Dion Dawkins,73
68497,0.37,0.04,Dion Dawkins,73
68498,0.37,0.04,Dion Dawkins,73
68499,0.4,0.05,Dion Dawkins,73
68500,0.41,0.05,Dion Dawkins,73
68501,0.41,0.05,Dion Dawkins,73
68502,0.43,0.05,Dion Dawkins,73
68503,0.47,0.06,Dion Dawkins,73
68504,0.49,0.06,Dion Dawkins,73
68505,0.56,0.07,Dion Dawkins,73
68506,0.62,0.08,Dion Dawkins,73
68507,0.69,0.08,Dion Dawkins,73
68508,0.74,0.08,Dion Dawkins,73
68509,0.79,0.09,Dion Dawkins,73
68510,0.82,0.09,Dion Dawkins,73
68511,0.85,0.09,Dion Dawkins,73
68512,0.84,0.08,Dion Dawkins,73
68513,0.84,0.08,Dion Dawkins,73
68514,0.83,0.08,Dion Dawkins,73
68515,0.79,0.07,Dion Dawkins,73
68516,0.76,0.07,Dion Dawkins,73
68517,0.72,0.06,Dion Dawkins,73
68518,0.68,0.06,Dion Dawkins,73
68519,0.6,0.05,Dion Dawkins,73
68520,0.57,0.05,Dion Dawkins,73
68521,0.54,0.05,Dion Dawkins,73
68522,0.47,0.03,Dion Dawkins,73
68523,0.44,0.04,Dion Dawkins,73
68524,0,0.01,Davon Godchaux,56
68525,0,0.01,Davon Godchaux,56
68526,0,0.01,Davon Godchaux,56
68527,0,0.01,Davon Godchaux,56
68528,0,0.01,Davon Godchaux,56
68529,0,0.01,Davon Godchaux,56
68530,0,0,Davon Godchaux,56
68531,0,0,Davon Godchaux,56
68532,0,0,Davon Godchaux,56
68533,0,0,Davon Godchaux,56
68534,0,0,Davon Godchaux,56
68535,0.05,0.01,Davon Godchaux,56
68536,0.19,0.04,Davon Godchaux,56
68537,0.38,0.08,Davon Godchaux,56
68538,0.6,0.1,Davon Godchaux,56
68539,0.8,0.12,Davon Godchaux,56
68540,1,0.14,Davon Godchaux,56
68541,1.2,0.17,Davon Godchaux,56
68542,1.29,0.14,Davon Godchaux,56
68543,1.39,0.16,Davon Godchaux,56
68544,1.45,0.16,Davon Godchaux,56
68545,1.54,0.17,Davon Godchaux,56
68546,1.51,0.15,Davon Godchaux,56
68547,1.54,0.16,Davon Godchaux,56
68548,1.55,0.15,Davon Godchaux,56
68549,1.48,0.14,Davon Godchaux,56
68550,1.42,0.13,Davon Godchaux,56
68551,1.29,0.11,Davon Godchaux,56
68552,1.13,0.08,Davon Godchaux,56
68553,0.98,0.07,Davon Godchaux,56
68554,0.8,0.04,Davon Godchaux,56
68555,0.71,0.06,Davon Godchaux,56
68556,0.6,0.04,Davon Godchaux,56
68557,0.46,0.03,Davon Godchaux,56
68558,0.36,0.03,Davon Godchaux,56
68559,0.35,0.05,Davon Godchaux,56
68560,0.38,0.05,Davon Godchaux,56
68561,0.42,0.06,Davon Godchaux,56
68562,0.45,0.05,Davon Godchaux,56
68563,0.49,0.06,Davon Godchaux,56
68564,0.48,0.05,Davon Godchaux,56
68565,0.48,0.05,Davon Godchaux,56
68566,0.47,0.05,Davon Godchaux,56
68567,0.48,0.05,Davon Godchaux,56
68568,0.48,0.05,Davon Godchaux,56
68569,0.5,0.06,Davon Godchaux,56
68570,0.51,0.05,Davon Godchaux,56
68571,0.52,0.06,Davon Godchaux,56
68572,0.48,0.04,Davon Godchaux,56
68573,0.42,0.03,Davon Godchaux,56
68574,0.34,0.02,Davon Godchaux,56
68575,0.23,0.01,Davon Godchaux,56
68576,0.09,0.02,Davon Godchaux,56
68577,0.08,0.03,Davon Godchaux,56
68578,0.24,0.06,Davon Godchaux,56
68579,0.37,0.06,Davon Godchaux,56
68580,0.42,0.05,Davon Godchaux,56
68581,0.49,0.06,Davon Godchaux,56
68582,0.52,0.06,Davon Godchaux,56
68583,0.52,0.05,Davon Godchaux,56
68584,0.48,0.04,Davon Godchaux,56
68585,0.43,0.03,Davon Godchaux,56
68586,0.36,0.02,Davon Godchaux,56
68587,0.31,0.02,Davon Godchaux,56
68588,0.25,0.01,Davon Godchaux,56
68589,0.21,0.01,Davon Godchaux,56
68590,0.18,0.01,Davon Godchaux,56
68591,0.15,0.01,Davon Godchaux,56
68592,0.14,0.01,Davon Godchaux,56
68593,0.13,0.01,Davon Godchaux,56
68594,0.1,0.01,Davon Godchaux,56
68595,0,0,Conor McDermott,68
68596,0,0.01,Conor McDermott,68
68597,0,0,Conor McDermott,68
68598,0,0,Conor McDermott,68
68599,0,0,Conor McDermott,68
68600,0,0,Conor McDermott,68
68601,0,0,Conor McDermott,68
68602,0,0,Conor McDermott,68
68603,0,0,Conor McDermott,68
68604,0,0,Conor McDermott,68
68605,0,0,Conor McDermott,68
68606,0,0,Conor McDermott,68
68607,0,0,Conor McDermott,68
68608,0,0,Conor McDermott,68
68609,0,0,Conor McDermott,68
68610,0,0.01,Conor McDermott,68
68611,0.05,0.01,Conor McDermott,68
68612,0.12,0.02,Conor McDermott,68
68613,0.22,0.04,Conor McDermott,68
68614,0.42,0.09,Conor McDermott,68
68615,0.67,0.14,Conor McDermott,68
68616,0.83,0.12,Conor McDermott,68
68617,0.99,0.14,Conor McDermott,68
68618,1.17,0.16,Conor McDermott,68
68619,1.31,0.17,Conor McDermott,68
68620,1.43,0.17,Conor McDermott,68
68621,1.54,0.19,Conor McDermott,68
68622,1.63,0.18,Conor McDermott,68
68623,1.71,0.19,Conor McDermott,68
68624,1.78,0.19,Conor McDermott,68
68625,1.82,0.19,Conor McDermott,68
68626,1.83,0.19,Conor McDermott,68
68627,1.83,0.19,Conor McDermott,68
68628,1.81,0.18,Conor McDermott,68
68629,1.8,0.18,Conor McDermott,68
68630,1.78,0.18,Conor McDermott,68
68631,1.74,0.17,Conor McDermott,68
68632,1.75,0.18,Conor McDermott,68
68633,1.7,0.17,Conor McDermott,68
68634,1.65,0.16,Conor McDermott,68
68635,1.53,0.14,Conor McDermott,68
68636,1.42,0.12,Conor McDermott,68
68637,1.28,0.11,Conor McDermott,68
68638,1.13,0.09,Conor McDermott,68
68639,1,0.09,Conor McDermott,68
68640,0.85,0.07,Conor McDermott,68
68641,0.72,0.06,Conor McDermott,68
68642,0.66,0.06,Conor McDermott,68
68643,0.59,0.05,Conor McDermott,68
68644,0.51,0.04,Conor McDermott,68
68645,0.41,0.02,Conor McDermott,68
68646,0.27,0.01,Conor McDermott,68
68647,0.17,0.01,Conor McDermott,68
68648,0.12,0.01,Conor McDermott,68
68649,0.07,0.02,Conor McDermott,68
68650,0.11,0.03,Conor McDermott,68
68651,0.2,0.04,Conor McDermott,68
68652,0.27,0.04,Conor McDermott,68
68653,0.32,0.04,Conor McDermott,68
68654,0.44,0.06,Conor McDermott,68
68655,0.48,0.06,Conor McDermott,68
68656,0.52,0.06,Conor McDermott,68
68657,0.51,0.05,Conor McDermott,68
68658,0.51,0.05,Conor McDermott,68
68659,0.5,0.05,Conor McDermott,68
68660,0.45,0.04,Conor McDermott,68
68661,0.41,0.03,Conor McDermott,68
68662,0.33,0.02,Conor McDermott,68
68663,0.23,0.01,Conor McDermott,68
68664,0.19,0.01,Conor McDermott,68
68665,0.15,0.01,Conor McDermott,68
68666,0.01,0,Jerome Baker,55
68667,0.01,0,Jerome Baker,55
68668,0.01,0.02,Jerome Baker,55
68669,0.01,0,Jerome Baker,55
68670,0.01,0,Jerome Baker,55
68671,0.01,0,Jerome Baker,55
68672,0,0,Jerome Baker,55
68673,0,0,Jerome Baker,55
68674,0,0,Jerome Baker,55
68675,0,0,Jerome Baker,55
68676,0,0.01,Jerome Baker,55
68677,0,0.01,Jerome Baker,55
68678,0.04,0.01,Jerome Baker,55
68679,0.4,0.03,Jerome Baker,55
68680,0.83,0.06,Jerome Baker,55
68681,1.34,0.11,Jerome Baker,55
68682,1.8,0.16,Jerome Baker,55
68683,2.02,0.18,Jerome Baker,55
68684,2.23,0.21,Jerome Baker,55
68685,2.29,0.21,Jerome Baker,55
68686,2.38,0.23,Jerome Baker,55
68687,2.38,0.23,Jerome Baker,55
68688,2.38,0.24,Jerome Baker,55
68689,2.38,0.24,Jerome Baker,55
68690,2.36,0.24,Jerome Baker,55
68691,2.28,0.23,Jerome Baker,55
68692,2.23,0.23,Jerome Baker,55
68693,2.31,0.25,Jerome Baker,55
68694,2.11,0.2,Jerome Baker,55
68695,1.92,0.19,Jerome Baker,55
68696,1.72,0.17,Jerome Baker,55
68697,1.45,0.14,Jerome Baker,55
68698,1.25,0.13,Jerome Baker,55
68699,0.97,0.1,Jerome Baker,55
68700,0.84,0.1,Jerome Baker,55
68701,0.55,0.06,Jerome Baker,55
68702,0.3,0.03,Jerome Baker,55
68703,0.19,0.03,Jerome Baker,55
68704,0.08,0.01,Jerome Baker,55
68705,0.07,0,Jerome Baker,55
68706,0.14,0.01,Jerome Baker,55
68707,0.22,0.02,Jerome Baker,55
68708,0.28,0.03,Jerome Baker,55
68709,0.11,0,Jerome Baker,55
68710,0.07,0,Jerome Baker,55
68711,0.02,0,Jerome Baker,55
68712,0.03,0.01,Jerome Baker,55
68713,0.03,0.01,Jerome Baker,55
68714,0.04,0,Jerome Baker,55
68715,0.03,0,Jerome Baker,55
68716,0.01,0,Jerome Baker,55
68717,0.03,0,Jerome Baker,55
68718,0.06,0,Jerome Baker,55
68719,0.08,0.01,Jerome Baker,55
68720,0.14,0.01,Jerome Baker,55
68721,0.26,0.02,Jerome Baker,55
68722,0.35,0.03,Jerome Baker,55
68723,0.47,0.04,Jerome Baker,55
68724,0.53,0.05,Jerome Baker,55
68725,0.57,0.05,Jerome Baker,55
68726,0.6,0.06,Jerome Baker,55
68727,0.59,0.05,Jerome Baker,55
68728,0.49,0.05,Jerome Baker,55
68729,0.47,0.05,Jerome Baker,55
68730,0.42,0.04,Jerome Baker,55
68731,0.37,0.04,Jerome Baker,55
68732,0.21,0.02,Jerome Baker,55
68733,0.09,0.01,Jerome Baker,55
68734,0.07,0,Jerome Baker,55
68735,0.21,0.02,Jerome Baker,55
68736,0.32,0.03,Jerome Baker,55
68737,0,0,Harrison Phillips,99
68738,0,0,Harrison Phillips,99
68739,0,0,Harrison Phillips,99
68740,0,0,Harrison Phillips,99
68741,0,0,Harrison Phillips,99
68742,0,0,Harrison Phillips,99
68743,0,0,Harrison Phillips,99
68744,0,0,Harrison Phillips,99
68745,0,0,Harrison Phillips,99
68746,0,0,Harrison Phillips,99
68747,0,0,Harrison Phillips,99
68748,0,0,Harrison Phillips,99
68749,0,0,Harrison Phillips,99
68750,0,0,Harrison Phillips,99
68751,0.01,0,Harrison Phillips,99
68752,0.04,0.01,Harrison Phillips,99
68753,0.07,0.01,Harrison Phillips,99
68754,0.1,0.02,Harrison Phillips,99
68755,0.18,0.04,Harrison Phillips,99
68756,0.29,0.06,Harrison Phillips,99
68757,0.43,0.08,Harrison Phillips,99
68758,0.59,0.1,Harrison Phillips,99
68759,0.71,0.1,Harrison Phillips,99
68760,0.8,0.1,Harrison Phillips,99
68761,0.85,0.09,Harrison Phillips,99
68762,0.85,0.09,Harrison Phillips,99
68763,0.85,0.09,Harrison Phillips,99
68764,0.84,0.09,Harrison Phillips,99
68765,0.83,0.09,Harrison Phillips,99
68766,0.87,0.11,Harrison Phillips,99
68767,0.93,0.11,Harrison Phillips,99
68768,0.99,0.11,Harrison Phillips,99
68769,1.09,0.13,Harrison Phillips,99
68770,1.21,0.15,Harrison Phillips,99
68771,1.29,0.15,Harrison Phillips,99
68772,1.34,0.14,Harrison Phillips,99
68773,1.36,0.14,Harrison Phillips,99
68774,1.39,0.14,Harrison Phillips,99
68775,1.39,0.14,Harrison Phillips,99
68776,1.38,0.14,Harrison Phillips,99
68777,1.38,0.14,Harrison Phillips,99
68778,1.37,0.14,Harrison Phillips,99
68779,1.36,0.14,Harrison Phillips,99
68780,1.34,0.13,Harrison Phillips,99
68781,1.36,0.15,Harrison Phillips,99
68782,1.33,0.13,Harrison Phillips,99
68783,1.35,0.14,Harrison Phillips,99
68784,1.35,0.14,Harrison Phillips,99
68785,1.33,0.13,Harrison Phillips,99
68786,1.31,0.13,Harrison Phillips,99
68787,1.24,0.11,Harrison Phillips,99
68788,1.2,0.11,Harrison Phillips,99
68789,1.15,0.11,Harrison Phillips,99
68790,1.09,0.1,Harrison Phillips,99
68791,0.99,0.08,Harrison Phillips,99
68792,0.9,0.07,Harrison Phillips,99
68793,0.76,0.05,Harrison Phillips,99
68794,0.61,0.03,Harrison Phillips,99
68795,0.43,0.01,Harrison Phillips,99
68796,0.27,0.01,Harrison Phillips,99
68797,0.12,0.03,Harrison Phillips,99
68798,0.16,0.05,Harrison Phillips,99
68799,0.35,0.07,Harrison Phillips,99
68800,0.49,0.08,Harrison Phillips,99
68801,0.62,0.09,Harrison Phillips,99
68802,0.72,0.09,Harrison Phillips,99
68803,0.8,0.09,Harrison Phillips,99
68804,0.9,0.11,Harrison Phillips,99
68805,0.96,0.11,Harrison Phillips,99
68806,1,0.11,Harrison Phillips,99
68807,1.06,0.12,Harrison Phillips,99
68808,0,0,Wyatt Teller,75
68809,0,0,Wyatt Teller,75
68810,0,0,Wyatt Teller,75
68811,0,0,Wyatt Teller,75
68812,0,0,Wyatt Teller,75
68813,0,0,Wyatt Teller,75
68814,0,0,Wyatt Teller,75
68815,0,0,Wyatt Teller,75
68816,0,0,Wyatt Teller,75
68817,0,0,Wyatt Teller,75
68818,0,0,Wyatt Teller,75
68819,0,0,Wyatt Teller,75
68820,0,0,Wyatt Teller,75
68821,0,0,Wyatt Teller,75
68822,0,0,Wyatt Teller,75
68823,0,0,Wyatt Teller,75
68824,0.05,0.01,Wyatt Teller,75
68825,0.22,0.05,Wyatt Teller,75
68826,0.37,0.05,Wyatt Teller,75
68827,0.53,0.08,Wyatt Teller,75
68828,0.61,0.08,Wyatt Teller,75
68829,0.63,0.08,Wyatt Teller,75
68830,0.54,0.05,Wyatt Teller,75
68831,0.47,0.05,Wyatt Teller,75
68832,0.46,0.07,Wyatt Teller,75
68833,0.59,0.1,Wyatt Teller,75
68834,0.71,0.1,Wyatt Teller,75
68835,0.83,0.11,Wyatt Teller,75
68836,0.83,0.09,Wyatt Teller,75
68837,0.9,0.1,Wyatt Teller,75
68838,0.73,0.03,Wyatt Teller,75
68839,0.59,0.03,Wyatt Teller,75
68840,0.52,0.04,Wyatt Teller,75
68841,0.32,0.03,Wyatt Teller,75
68842,0.2,0.02,Wyatt Teller,75
68843,0.21,0.05,Wyatt Teller,75
68844,0.28,0.05,Wyatt Teller,75
68845,0.37,0.05,Wyatt Teller,75
68846,0.5,0.08,Wyatt Teller,75
68847,0.56,0.07,Wyatt Teller,75
68848,0.56,0.06,Wyatt Teller,75
68849,0.51,0.05,Wyatt Teller,75
68850,0.46,0.04,Wyatt Teller,75
68851,0.37,0.02,Wyatt Teller,75
68852,0.27,0.01,Wyatt Teller,75
68853,0.18,0.01,Wyatt Teller,75
68854,0.12,0.02,Wyatt Teller,75
68855,0.12,0.02,Wyatt Teller,75
68856,0.14,0.03,Wyatt Teller,75
68857,0.19,0.04,Wyatt Teller,75
68858,0.25,0.04,Wyatt Teller,75
68859,0.28,0.04,Wyatt Teller,75
68860,0.3,0.04,Wyatt Teller,75
68861,0.33,0.04,Wyatt Teller,75
68862,0.34,0.04,Wyatt Teller,75
68863,0.33,0.04,Wyatt Teller,75
68864,0.32,0.03,Wyatt Teller,75
68865,0.27,0.02,Wyatt Teller,75
68866,0.24,0.02,Wyatt Teller,75
68867,0.22,0.02,Wyatt Teller,75
68868,0.14,0.02,Wyatt Teller,75
68869,0.06,0.02,Wyatt Teller,75
68870,0.09,0.03,Wyatt Teller,75
68871,0.17,0.04,Wyatt Teller,75
68872,0.23,0.04,Wyatt Teller,75
68873,0.31,0.05,Wyatt Teller,75
68874,0.36,0.05,Wyatt Teller,75
68875,0.39,0.05,Wyatt Teller,75
68876,0.4,0.04,Wyatt Teller,75
68877,0.42,0.05,Wyatt Teller,75
68878,0.4,0.04,Wyatt Teller,75
68879,0.14,0.01,Cornell Armstrong,31
68880,0.12,0.01,Cornell Armstrong,31
68881,0.22,0.02,Cornell Armstrong,31
68882,0.52,0.06,Cornell Armstrong,31
68883,0.65,0.06,Cornell Armstrong,31
68884,0.69,0.06,Cornell Armstrong,31
68885,0.68,0.07,Cornell Armstrong,31
68886,0.64,0.06,Cornell Armstrong,31
68887,0.6,0.06,Cornell Armstrong,31
68888,0.56,0.06,Cornell Armstrong,31
68889,0.66,0.07,Cornell Armstrong,31
68890,0.63,0.06,Cornell Armstrong,31
68891,0.7,0.07,Cornell Armstrong,31
68892,0.83,0.09,Cornell Armstrong,31
68893,1.06,0.11,Cornell Armstrong,31
68894,1.38,0.13,Cornell Armstrong,31
68895,1.78,0.15,Cornell Armstrong,31
68896,2.17,0.19,Cornell Armstrong,31
68897,2.62,0.24,Cornell Armstrong,31
68898,3.08,0.29,Cornell Armstrong,31
68899,3.69,0.35,Cornell Armstrong,31
68900,4.17,0.4,Cornell Armstrong,31
68901,4.63,0.45,Cornell Armstrong,31
68902,4.98,0.49,Cornell Armstrong,31
68903,5.26,0.52,Cornell Armstrong,31
68904,5.38,0.53,Cornell Armstrong,31
68905,5.43,0.54,Cornell Armstrong,31
68906,5.34,0.53,Cornell Armstrong,31
